frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
156,9689031059872497038,7085542128766261015,76455,77530,38797,2777626,21680789,23657,307541,0,0,0,0,307541,20687849,4961920,50146981,9795955,11884834,0,0,0,0,0
157,16465286939974686827,9697624342421021527,61230,62305,36861,2883219,27575483,13920,180960,0,0,0,0,180960,12222054,3987520,46705137,5173753,22401730,0,0,0,0,0
158,4411765945603959182,16782582044104339274,258395,259470,42365,2696881,27412567,64958,844454,0,0,0,0,844454,56655768,16606080,103413661,22510553,4902014,0,0,0,0,0
159,11070633886158185775,16971923361860351802,149664,150739,40976,2790845,25235574,39960,519480,0,0,0,0,519480,34895068,9647296,72609759,15406911,9828663,0,0,0,0,0
160,5918379027175537722,8468490517601503811,186103,187178,40795,2692495,24531104,45718,594334,0,0,0,0,594334,39897546,11979392,79141332,17497220,7031739,2145,0,0,0,0
161,17073609758125032840,11398668048811166024,37683,38746,36453,2887850,29384667,10798,140374,0,0,0,0,140374,9506510,2479744,44295224,3789864,25594803,0,0,0,0,0
162,10020226892100438581,16432856621190969782,159818,160893,41737,2711826,25554230,47056,611728,0,0,0,0,611728,41075788,10297152,79680733,17437121,8117109,0,0,0,0,0
163,9526698960501645321,1013601231783566404,58677,59752,40816,2859834,29280212,30149,391937,0,0,0,0,391937,26372775,3824128,62377765,11569376,17710836,0,0,0,0,0
164,2533986941498802589,1500324027073107818,26850,27916,28434,2577996,28815020,4158,54054,0,0,0,0,54054,3693352,1786624,36901426,873093,27941927,0,0,0,0,0
165,17485614095053154515,13111731989407934686,242725,243800,42045,2739312,27800539,62445,811785,0,0,0,0,811785,54470013,15603200,100655109,22006933,5793151,455,0,0,0,0
166,11103865399866589307,14558926658354674674,63196,64271,38912,2778993,24506690,20647,268411,0,0,0,0,268411,18080387,4113344,49518326,8423519,16083171,0,0,0,0,0
167,16623614656953444986,147268614842181855,45770,46834,40584,2968305,29906773,17976,233688,0,0,0,0,233688,15781194,2997376,51694232,6479265,23427508,0,0,0,0,0
168,17401659601693164384,16527813106031257436,253097,254172,42661,2676971,28404844,69047,897611,0,0,0,0,897611,60221655,16267008,107613139,23488764,4915820,260,0,0,0,0
169,11049669878503412000,16063820501820573719,217452,218527,42251,2734155,26601172,57506,747578,0,0,0,0,747578,50171524,13985728,93534830,20436091,6165081,0,0,0,0,0
170,8244986667504475031,10754805406405138243,91496,92571,40227,2837122,28438228,24778,322114,0,0,0,0,322114,21692918,5924544,58933039,9360013,19078215,0,0,0,0,0
171,1788616718346399265,13540069992716016993,27544,28617,27226,2614645,25370969,6672,86736,0,0,0,0,86736,5872438,1831488,35716766,2556944,22814025,0,0,0,0,0
172,12396976212410918861,15618144622985343343,46182,47253,37838,2893097,27695421,15566,202358,0,0,0,0,202358,13660244,3024192,47310792,6078917,21616504,0,0,0,0,0
173,16873111731406148719,17334438516627880203,200452,201527,41603,2660026,24538475,50244,653172,0,0,0,0,653172,43838730,12897728,83976562,18822713,5709522,6240,0,0,0,0
174,4371287800040429725,13267493038963940101,215169,216244,41451,2694077,25850149,52235,679055,0,0,0,0,679055,45575257,13839616,88000550,19206161,6643988,0,0,0,0,0
175,8209346093335103303,2135189622880030305,185869,186944,41637,2755528,24704459,49144,638872,0,0,0,0,638872,42884348,11964416,82350388,18169970,6534489,0,0,0,0,0
176,14255313208860801240,647758609544441566,151123,152198,41036,2731207,24555882,41724,542412,0,0,0,0,542412,36427040,9740672,73495837,15959073,8596809,0,0,0,0,0
177,18351372482318773415,14408950029291211442,128557,129632,40043,2977462,31050656,29342,381446,0,0,0,0,381446,25667590,8296448,68032199,10803533,20231978,15145,0,0,0,0
178,5333569916276211838,11512634652122347803,51621,52694,39796,2898655,27784913,17790,231270,0,0,0,0,231270,15610036,3372416,49705816,6712953,21071960,0,0,0,0,0
179,14839730370691303348,4932630096812509500,38944,40009,35763,2862748,27781715,12853,167089,0,0,0,0,167089,11288251,2560576,44529053,4968158,22813557,0,0,0,0,0
180,8494664764710398551,17639608183651404800,2418,3084,10062,553917,3080623,245,3185,0,0,0,0,3185,217607,197376,4059585,58019,3022604,0,0,0,0,0
181,8810377357959095360,18338137589035586239,104143,105218,40407,2847419,26684515,33017,429221,0,0,0,0,429221,28857439,6733952,65163732,12865970,13815685,2860,0,0,0,0
182,13347861167049037999,9074521972228313027,34258,35324,34659,2915393,30476004,9782,127166,0,0,0,0,127166,8615516,2260736,44302308,3445741,27030263,0,0,0,0,0
183,3415214943306286275,13867494409271149955,206531,207606,41307,2761680,28211404,48197,626561,0,0,0,0,626561,42072875,13286784,86374050,17607369,10604035,0,0,0,0,0
184,1542034587360853647,15446538216244248719,136419,137494,41312,2782547,25568036,40969,532597,0,0,0,0,532597,35776637,8799616,72968148,15705391,9862645,0,0,0,0,0
185,7041236488380273089,13099322147041779053,47145,48220,39183,2950943,28725632,17652,229476,0,0,0,0,229476,15486744,3086080,50288582,6802055,21923577,0,0,0,0,0
186,6577698462137654446,8323917893503605736,166211,167286,41701,2743983,24540100,44308,576004,0,0,0,0,576004,38681058,10706304,76713146,16735056,7805044,0,0,0,0,0
187,11309444907707955184,16885509663951039723,11225,12267,14400,1420411,15115412,1404,18252,0,0,0,0,18252,1248572,785088,18583883,273468,14841944,0,0,0,0,0
188,9315095082053299105,14841345286983210089,67507,68582,38050,2866567,26427440,18514,240682,0,0,0,0,240682,16222882,4389248,49944187,7324148,19103292,0,0,0,0,0
189,10441608174670523033,11011808356648366107,32995,34058,33873,2758810,30271150,7620,99060,0,0,0,0,99060,6731270,2179712,41974815,2311673,27959477,0,0,0,0,0
190,3211213526803787105,10357062484345137113,120040,121115,38617,2698075,21434569,28626,372138,0,0,0,0,372138,25005968,7751360,56928589,11993384,9441185,0,0,0,0,0
191,5014579224550413418,10035172834949067400,213402,214477,41906,2711849,26722267,56380,732940,0,0,0,0,732940,49189218,13726528,92391768,20408531,6313736,0,0,0,0,0
192,6776110149503520123,7083752154176144988,197839,198914,31786,2562405,27701128,37228,483964,0,0,0,0,483964,32481254,12730496,75507069,13454181,14246947,0,0,0,0,0
193,7437459860575075213,4812051224455040954,52004,53079,37994,2783374,23961938,14468,188084,0,0,0,0,188084,12697932,3397056,42878294,5719922,18242016,0,0,0,0,0
194,6415209840824992977,10220443444804829316,138970,140045,40025,2754073,23133292,34896,453648,0,0,0,0,453648,30473196,8962880,65363466,14070667,9062625,0,0,0,0,0
195,13482969421180024189,1214149485844130102,272533,273608,42453,2707005,27750047,68170,886210,0,0,0,0,886210,59451600,17510912,107462017,23246314,4501913,1820,0,0,0,0
196,9537082997228313597,15030035565446482472,71747,72822,41394,2855652,25628902,28768,373984,0,0,0,0,373984,25167376,4660608,58353932,10993580,14635322,0,0,0,0,0
197,10133171182378550604,5096247385397886315,96437,97512,41914,2815060,26542165,39331,511303,0,0,0,0,511303,34365253,6240768,70005160,14568606,11973559,0,0,0,0,0
198,4528660790043124283,11455974971819231587,162741,163816,34060,2795141,29299920,29841,387933,0,0,0,0,387933,26063089,10484224,68676434,11082591,18217329,0,0,0,0,0
199,16361428497044398582,11850576811592386646,161404,162479,40383,2664950,24234821,38729,503477,0,0,0,0,503477,33814755,10398656,71153565,15081885,9152936,0,0,0,0,0
200,14106406521528181157,7080199542366595564,225196,226271,41532,2732538,26144378,57320,745160,0,0,0,0,745160,49996674,14481344,93396466,20807943,5336435,0,0,0,0,0
201,8559632108082708792,8239291362840322027,61768,62843,41384,2859122,27522924,25885,336505,0,0,0,0,336505,22665461,4021952,57110843,9765262,17757662,0,0,0,0,0
202,10235639668083527071,7031333035478191959,177472,178547,41539,2711133,25745694,50917,661921,0,0,0,0,661921,44430685,11427008,84356059,18866692,6879002,0,0,0,0,0
203,17337525345261072769,15646881610595170101,239363,240438,41662,2633216,27384331,61164,795132,0,0,0,0,795132,53350622,15388032,98797863,21756722,5627609,0,0,0,0,0
204,12097651746612328543,17890773269218254257,181821,182896,41074,2700345,24773697,44846,582998,0,0,0,0,582998,39140166,11705344,78360626,17206345,7567352,0,0,0,0,0
205,16676085119046435535,15013072009483874525,37406,38471,37391,2984923,31981872,11131,144703,0,0,0,0,144703,9807447,2462144,47273777,3798145,28183727,0,0,0,0,0
206,10866156254071543518,9906318147215904968,36849,37916,34453,2778153,28615626,13338,173394,0,0,0,0,173394,11705096,2426624,45559952,5416970,23198656,0,0,0,0,0
207,2718174764656399564,16194098459066165315,23859,24922,25482,2448270,25628070,4789,62257,0,0,0,0,62257,4229979,1595008,33926809,1566773,24061297,0,0,0,0,0
208,3631052024434557855,11037040095423205855,235183,236258,41712,2710272,27370525,59701,776113,0,0,0,0,776113,52078065,15120512,97321086,21245991,6124534,0,0,0,0,0
209,11941522460368476046,13908194514457902498,41640,42703,39672,2933872,31629962,14718,191334,0,0,0,0,191334,12942800,2732992,50279298,5189366,26440596,0,0,0,0,0
210,6554022297751810779,7958197456281126054,128428,129503,39247,2743964,22558549,33485,435305,0,0,0,0,435305,29239145,8288192,62869097,13765011,8793538,0,0,0,0,0
211,15494444564763743065,9159752534916920504,38499,39561,35873,2895994,28788097,14179,184327,0,0,0,0,184327,12444835,2531904,46696703,5620602,23167495,0,0,0,0,0
212,16050511539404471018,12917268637136329653,253241,254316,42044,2653766,26842959,62531,812903,0,0,0,0,812903,54538445,16276224,100353438,22087845,4754386,728,0,0,0,0
213,11999199269000501034,12564442278715217772,120066,121141,40818,2709580,23662990,36422,473486,0,0,0,0,473486,31810350,7753024,65976762,14236573,9426417,0,0,0,0,0
214,4650961466378577745,3448202317708461514,254508,255583,41922,2678951,27166113,63609,826917,0,0,0,0,826917,55474237,16357312,101718535,22479431,4686682,0,0,0,0,0
215,11043087000247889422,8193957176541453851,29855,30919,30765,2784044,29172455,6387,83031,0,0,0,0,83031,5641545,1978816,39607625,1993732,27178723,0,0,0,0,0
216,2029444969724355239,488691689131975455,36530,37594,34525,2779022,27417988,11459,148967,0,0,0,0,148967,10069709,2406016,42707260,4440709,22977279,0,0,0,0,0
217,3225973761914549284,10655336118788066480,8094,9144,11937,1149580,11999754,980,12740,0,0,0,0,12740,872144,585216,14618631,182234,11817520,0,0,0,0,0
218,16492979534452021254,16543480866156719309,28456,29521,29696,2734781,28164123,6462,84006,0,0,0,0,84006,5701566,1889344,38519510,2143570,26020553,0,0,0,0,0
219,1569666368328568087,4867392230202029205,109506,110581,40765,2716427,24447722,33619,437047,0,0,0,0,437047,29375203,7077184,63657301,13304850,11142872,0,0,0,0,0
220,16398644608846298513,2701887606515983039,164236,165311,42047,2822620,24785696,47433,616629,0,0,0,0,616629,41401269,10579904,79631536,17670341,7115355,0,0,0,0,0
221,13586422869136880805,14556489882492421217,156707,157782,36628,2851348,31215340,29378,381914,0,0,0,0,381914,25676950,10098048,69878314,10857691,20357649,0,0,0,0,0
222,15902998009659084682,15454916156942906304,121880,122955,41346,2728253,23718409,39782,517166,0,0,0,0,517166,34737092,7869120,69094220,15247375,8471034,0,0,0,0,0
223,9666295597485576539,16764621473967624016,246816,247891,42002,2717472,28382692,61345,797485,0,0,0,0,797485,53516723,15865024,100523913,21437429,6945263,0,0,0,0,0
224,7678739181936081838,14415212288215739177,115278,116353,38356,2887490,32660628,22623,294099,0,0,0,0,294099,19813287,7446592,62846353,7811752,24848876,0,0,0,0,0
225,9432103679564050389,4980625184169988479,16843,17905,19167,1814673,20659730,2046,26598,0,0,0,0,26598,1823120,1145920,25462610,311259,20348471,0,0,0,0,0
226,3446449457893232143,8986253718803070587,268,268,4543,0,0,0,0,0,0,0,0,0,0,17152,21695,0,0,0,0,0,0,0
227,15691641590656322157,8749229263130505845,46839,47914,39192,2783016,26901199,16832,218816,0,0,0,0,218816,14768156,3066496,47558059,6425913,20475286,0,0,0,0,0
228,9319254158117973237,903519986942246539,48095,49161,38463,2792789,27245842,15015,195195,0,0,0,0,195195,13184223,3146304,46407621,5746741,21499101,0,0,0,0,0
229,16336949934302145361,8316609961820954889,40509,41583,38129,2816730,30517279,13068,169884,0,0,0,0,169884,11494964,2661312,47528414,4690088,25827191,0,0,0,0,0
230,3281250192952145694,7195235229999917580,6108,7124,11119,854789,9909159,767,9971,0,0,0,0,9971,682565,455936,11913568,142506,9766653,0,0,0,0,0
231,8924819577034230883,13825481932254482092,34730,35792,35218,2825565,29791489,9162,119106,0,0,0,0,119106,8078720,2290688,43021680,3033615,26757874,0,0,0,0,0
232,11915416379263865831,384949111756493540,79889,80964,37409,2727510,22703616,24351,316563,0,0,0,0,316563,21286395,5181696,51936626,10389223,12314393,0,0,0,0,0
233,9653649054807012619,16885251415535719908,19693,20756,21180,2122312,20801937,5277,68601,0,0,0,0,68601,4638023,1328384,28911836,2226900,18575037,0,0,0,0,0
234,3138041299098866087,15849417364265759712,226514,227589,42628,2682974,28112916,64756,841828,0,0,0,0,841828,56489862,14565696,101894076,22154561,5958355,0,0,0,0,0
235,16753188377842897000,2728433029987132875,120857,121932,41746,2700612,25028835,41955,545415,0,0,0,0,545415,36638693,7803648,72213534,15651844,9376991,0,0,0,0,0
236,3328286086532902559,12971464107881059143,34888,35959,33710,2757402,27709084,11983,155779,0,0,0,0,155779,10520107,2301376,43321679,4773054,22936030,0,0,0,0,0
237,9275925105439090895,3372680258924738339,291,291,5495,0,0,0,0,0,0,0,0,0,0,18624,24119,0,0,0,0,0,0,0
238,8193784623427691163,7115968522621564155,128141,129216,40934,2734006,24620765,38062,494806,0,0,0,0,494806,33241832,8269824,68907361,14867294,9753471,0,0,0,0,0
239,1768736439080339367,10558052210428153711,231404,232479,42115,2731482,26723918,60600,787800,0,0,0,0,787800,52859560,14878656,97235731,21600150,5123768,0,0,0,0,0
240,6674779126626003031,13768328417642704931,3406,4267,8650,617853,4960306,377,4901,0,0,0,0,4901,335127,273088,6195024,84032,4876274,0,0,0,0,0
241,2122288897910369108,3299237890854922676,171217,172292,41831,2660049,25475268,47960,623480,0,0,0,0,623480,41861768,11026688,81065604,17707885,7766655,728,0,0,0,0
242,10099787963837597941,10339124551659812454,10429,11490,13133,1339633,14632111,1335,17355,0,0,0,0,17355,1186783,735360,17907020,276588,14355523,0,0,0,0,0
243,8346121696495311219,3171813825948000322,108559,109634,40238,2733018,23835864,32868,427284,0,0,0,0,427284,28716454,7016576,62342150,13200083,10635781,0,0,0,0,0
244,1084359330546719196,18128718178225437009,6359,7414,9044,970979,9212970,884,11492,0,0,0,0,11492,783484,474496,11450973,244257,8968713,0,0,0,0,0
245,8883599725883024343,11002074877562057161,102957,104032,37971,2872954,26692302,24253,315289,0,0,0,0,315289,21216429,6658048,57477704,9531652,17160650,0,0,0,0,0
246,4008051880738627984,14459588898743519670,239508,240583,42113,2604013,25916319,56875,739375,0,0,0,0,739375,49616281,15397312,93576038,20530029,5386290,0,0,0,0,0
247,15728654742979675289,13250174869641725996,274,274,5179,0,0,0,0,0,0,0,0,0,0,17536,22715,0,0,0,0,0,0,0
248,15816593517690241029,2800977842562213134,65568,66643,39856,2826583,23613993,23431,304603,0,0,0,0,304603,20504783,4265152,51250367,9351719,14262274,0,0,0,0,0
249,2208128961106589188,2606118932714617657,48111,49186,38802,2980862,26839644,17054,221702,0,0,0,0,221702,14958918,3147904,47966130,6680297,20159347,0,0,0,0,0
250,4857330096602240005,12159453612858042431,86967,88042,40467,2769255,23767198,30295,393835,0,0,0,0,393835,26479791,5634688,58691399,11931309,11835889,0,2560,0,0,0
251,4665043783636201592,13017211699510722420,107473,108548,41125,2822516,24241191,34503,448539,0,0,0,0,448539,30146415,6947072,64198319,13570726,10669373,1092,0,0,0,0
252,15999134343165671571,5632230250015511560,163399,164474,40412,2688703,23817898,40599,527787,0,0,0,0,527787,35438897,10526336,72512246,16016559,7801339,0,0,0,0,0
253,7701222915981079604,3293954715358315015,28206,29269,29451,2795520,29137641,6957,90441,0,0,0,0,90441,6133023,1873216,39968851,2445989,26691652,0,0,0,0,0
254,13464825739442186896,8246058021133902604,19418,20482,21622,2106021,22998495,2609,33917,0,0,0,0,33917,2319837,1310848,28756823,505830,22492665,0,0,0,0,0
255,3203300778566748,5785492379367987015,88103,89178,41865,2831320,23537072,31683,411879,0,0,0,0,411879,27700205,5707392,59817854,12031916,11502244,2912,0,0,0,0
256,3770740330407608811,11593671424157495591,305730,306805,42580,2656417,28663245,74355,966615,0,0,0,0,966615,64834471,19635520,115832233,24930542,3732703,0,0,0,0,0
257,1641173139798643780,1506785141273938096,26249,27311,27513,2655989,27246596,4956,64428,0,0,0,0,64428,4383392,1747904,36061394,1466452,25780144,0,0,0,0,0
258,811613262287202028,11955019994029081051,52575,53640,40783,2849098,25972882,20665,268645,0,0,0,0,268645,18113121,3432960,50408844,7839234,18133648,0,0,0,0,0
259,14740668173646600279,13309537726384659135,40843,41906,39228,2904334,32039501,12280,159640,0,0,0,0,159640,10819614,2681984,48484661,4026737,28012764,0,0,0,0,0
260,17579750161965797524,11361670073991240008,70434,71509,40416,2777228,24018449,24794,322322,0,0,0,0,322322,21696090,4576576,53108759,9870653,14147796,0,0,0,0,0
261,5236397370953051573,5412380164025586366,134948,136023,40482,2872088,24317761,34391,447083,0,0,0,0,447083,30043897,8705472,65979700,13514852,10802909,0,0,0,0,0
262,11221765615242657808,17661698930903386837,197304,198379,41302,2652121,24277526,48276,627588,0,0,0,0,627588,42122808,12696256,81790013,18276167,6001359,0,0,0,0,0
263,12974079008421453896,1948296800377661150,136839,137914,41407,2595590,23110659,39171,509223,0,0,0,0,509223,34204209,8826496,68778361,15033135,8075964,1560,0,0,0,0
264,1071668844152723214,1208113928173894247,157149,158224,40149,2935407,32857045,31920,414960,0,0,0,0,414960,27915498,10126336,73874435,11326458,21530587,0,0,0,0,0
265,13779499061222273634,1863435658318004686,53268,54343,38736,2847567,25254970,20127,261651,0,0,0,0,261651,17628429,3477952,49247654,8097050,17157920,0,0,0,0,0
266,15638715964544010036,2977539012741993297,43252,44327,39061,2857390,29097562,13252,172276,0,0,0,0,172276,11659362,2836928,46490303,4642521,24455041,0,0,0,0,0
267,3057382260254830443,11747293076854846449,222721,223796,41765,2734628,27067989,53254,692302,0,0,0,0,692302,46470918,14322944,90638244,19514001,7553988,0,0,0,0,0
268,8870918298014257224,18051224744993120782,137439,138514,41025,2697384,23647910,37555,488215,0,0,0,0,488215,32797323,8864896,68048538,14814800,8833110,0,0,0,0,0
269,18402386574753259472,17570283876732710525,31469,32531,31618,2770328,28783833,8901,115713,0,0,0,0,115713,7831291,2081984,41499054,3380702,25403131,0,0,0,0,0
270,15343315987897393952,7370458862223200914,2534,3157,14234,566210,3308045,269,3497,0,0,0,0,3497,238875,202048,4329412,65104,3242941,0,0,0,0,0
271,5538621780933029553,2950211366301047372,75655,76730,38155,2745446,20621341,22062,286806,0,0,0,0,286806,19293586,4910720,47609248,9304685,11316656,0,0,0,0,0
272,16521342504569641678,5343561646653188817,41316,42390,38020,2915090,30166071,13484,175292,0,0,0,0,175292,11856390,2712960,47688531,4947345,25218726,0,0,0,0,0
273,13522933415267144956,10911863746326494106,78996,80071,40339,2850813,24914903,25070,325910,0,0,0,0,325910,21938748,5124544,54869347,10100701,14814202,0,0,0,0,0
274,12496714450401978767,322205922198901594,135867,136942,37371,2803749,26541619,30987,402831,0,0,0,0,402831,27068691,8764288,65215718,12478830,14062789,0,0,0,0,0
275,15262024628088753753,5631166383217236024,35333,36396,36132,2961425,33685561,8071,104923,0,0,0,0,104923,7140055,2329344,46152517,2248818,31436743,0,0,0,0,0
276,6817758444646984927,7814173076904230168,35224,36295,32662,2798876,27019707,10821,140673,0,0,0,0,140673,9505431,2322880,41679556,4349956,22669751,0,0,0,0,0
277,13154974048115677183,3711724961475808256,139714,140789,41646,2696261,25526371,44006,572078,0,0,0,0,572078,38422228,9010496,75697002,16364348,9162023,0,0,0,0,0
278,2603540668350167723,9329798190077736508,75749,76824,38856,2966025,32518720,16138,209794,0,0,0,0,209794,14175200,4916736,54615537,5470920,27044940,2860,0,0,0,0
279,2713645569300799418,1724545345550310877,24679,25743,26195,2470567,26548236,4208,54704,0,0,0,0,54704,3727620,1647552,34420170,1121250,25426986,0,0,0,0,0
280,1397327276398224185,13931963019850612491,231263,232338,41999,2720982,27138267,57717,750321,0,0,0,0,750321,50354967,14869632,95125847,20683299,6454968,0,0,0,0,0
281,2766562979623221596,17310199523892426500,172,172,3209,0,0,0,0,0,0,0,0,0,0,11008,14217,0,0,0,0,0,0,0
282,3740357793740193724,11127915756620121507,46784,47859,39879,2912438,28559856,16768,217984,0,0,0,0,217984,14722292,3062976,49297441,6272838,22287018,0,0,0,0,0
283,10845892320993320138,10095491693303702698,228505,229580,40388,2723025,28108041,48701,633113,0,0,0,0,633113,42501927,14693120,88066501,17983238,10124803,0,0,0,0,0
284,7620709682983035298,8671651747174168995,157123,158198,41383,2657107,25093289,43711,568243,0,0,0,0,568243,38159693,10124672,76076144,16709329,8383960,0,0,0,0,0
285,18420680668191183962,2190245066011824058,217041,218116,42216,2764973,25708553,57213,743769,0,0,0,0,743769,49911615,13959424,92386781,20408219,5299606,728,0,0,0,0
286,2325670906741872318,2932370390555099679,50720,51787,39028,2854037,26049439,18678,242814,0,0,0,0,242814,16370978,3314368,48627850,7432178,18617261,0,0,0,0,0
287,5357299776179764107,3920371048730631983,230407,231482,42510,2704425,27929694,64348,836524,0,0,0,0,836524,56132648,14814848,101624125,22238918,5690776,0,0,0,0,0
288,15309077097523702307,3848686530299140951,118849,119924,41003,2756721,25279345,37483,487279,0,0,0,0,487279,32741709,7675136,68493914,14257256,11022089,0,0,0,0,0
289,6687752009926031224,14342466247756464436,238851,239926,42185,2685846,26628368,57583,748579,0,0,0,0,748579,50237161,15355264,94948824,20714980,5913388,0,0,0,0,0
290,16741065566866901963,17290245346803647884,286858,287933,42398,2642721,28063009,72060,936780,0,0,0,0,936780,62832562,18427712,112008402,24436061,3626948,0,0,0,0,0
291,7248189349028393822,15737116640884721357,93560,94635,40318,2864220,25117521,30427,395551,0,0,0,0,395551,26599079,6056640,60677778,12090286,13027235,0,0,0,0,0
292,9704385120430894647,6031114413898164429,215469,216544,42285,2725461,26235443,57252,744276,0,0,0,0,744276,49948860,13858816,92810865,20495930,5739513,0,0,0,0,0
293,3844575062029217760,9170219803539385634,76375,77450,40051,2745309,24032749,25916,336908,0,0,0,0,336908,22668646,4956800,54443555,10259912,13772837,0,0,0,0,0
294,6776863253534648972,10435877813941030881,31726,32790,32883,2761629,30375904,6526,84838,0,0,0,0,84838,5774444,2098560,41043420,1807897,28568007,0,0,0,0,0
295,15558819834572950855,14218941868678451109,45866,46941,39259,2953064,28771743,18163,236119,0,0,0,0,236119,15931279,3004224,50699569,7062562,21709181,0,0,0,0,0
296,14098591494167229446,5989376415264597264,55467,56542,38138,2868274,26069550,19676,255788,0,0,0,0,255788,17233710,3618688,49828360,8032440,18037110,0,0,0,0,0
297,16684938710822976118,17257975781106190901,180004,181079,40818,2750628,24405628,42181,548353,0,0,0,0,548353,36820251,11589056,75606381,16499067,7906561,0,0,0,0,0
298,13863884631187765155,16158584587142630905,287341,288416,41945,2653618,26992238,64655,840515,0,0,0,0,840515,56382339,18458624,104528764,22780914,4211324,0,0,0,0,0
299,1143358531381596915,5261741016097000221,208018,209093,41948,2656288,25092015,53625,697125,0,0,0,0,697125,46784621,13381952,87956824,19592066,5499949,0,0,0,0,0
300,16983893493988057144,10547037379531117094,52152,53218,40153,2935648,29174379,19902,258726,0,0,0,0,258726,17452136,3405952,53008268,7555301,21619078,0,0,0,0,0
301,1724518686776498143,12345625233637673278,164427,165502,41226,2671350,24972766,44595,579735,0,0,0,0,579735,38926693,10592128,77204163,16858426,8114340,0,0,0,0,0
302,8538896548090692507,11476233216775073514,255400,256475,41824,2576510,27079091,60764,789932,0,0,0,0,789932,52999518,16414400,99111343,21723091,5356000,0,0,0,0,0
303,5414849337552919299,3999666577308628726,178555,179630,41890,2794728,25694487,48897,635661,0,0,0,0,635661,42678415,11496320,82705840,18263050,7431437,0,0,0,0,0
304,5753652621297339322,3915965014802840203,114374,115449,40717,2592537,23673793,37393,486109,0,0,0,0,486109,32654869,7388736,66350652,14425970,9246731,1092,0,0,0,0
305,13959956551240721426,3741425696857813882,13618,14681,15938,1540249,17610476,1792,23296,0,0,0,0,23296,1592474,939584,21698721,378001,17232475,0,0,0,0,0
306,5951885681511492754,6542502912826058247,165680,166755,41979,2693779,25103234,48977,636701,0,0,0,0,636701,42746197,10672320,81257509,18007691,7095543,0,0,0,0,0
307,14096157529361104145,6569635787287180949,212748,213823,40189,2774407,28277249,46246,601198,0,0,0,0,601198,40366092,13684672,85142609,17170556,11106693,0,0,0,0,0
308,10995625614851936462,6950738094732830728,61290,62365,40071,2868586,26426426,22358,290654,0,0,0,0,290654,19582238,3991360,52908681,8778107,17648319,0,0,0,0,0
309,2482182704636653382,10104693727598757017,170461,171536,41092,2714803,24503804,45334,589342,0,0,0,0,589342,39564408,10978304,77802411,17457089,7046715,0,0,0,0,0
310,5441177358497796648,13954766467866216378,51012,52087,40574,2935987,27907906,20776,270088,0,0,0,0,270088,18213156,3333568,52431191,7878169,20029737,0,0,0,0,0
311,10594619803076971035,9119474583077129898,45521,46583,38776,2900935,27763736,15376,199888,0,0,0,0,199888,13501696,2981312,47186455,5912543,21851193,0,0,0,0,0
312,6087995028302807018,7880013623741571835,195793,196868,42079,2633732,25398347,53869,700297,0,0,0,0,700297,47000785,12599552,87674495,19591936,5806411,0,0,0,0,0
313,13157498791441590363,15424292367306605315,123101,124176,40007,2730188,22671714,33307,432991,0,0,0,0,432991,29090451,7947264,62479624,13579605,9092109,0,0,0,0,0
314,4140354337515438600,18077851505513851272,54951,56026,39720,2832524,27949701,20475,266175,0,0,0,0,266175,17942691,3585664,52350300,8030958,19918743,0,0,0,0,0
315,8790324440253869243,5279116714665666640,170396,171471,40738,2631481,22783124,41387,538031,0,0,0,0,538031,36119759,10974144,72549246,16312309,6470815,0,0,0,0,0
316,16033494607729759540,7667915094425055471,42519,43593,39214,2966564,29025308,14418,187434,0,0,0,0,187434,12674246,2789952,47495284,5214066,23811242,0,0,0,0,0
317,8752774043967305422,11449885034954060762,10361,11423,12980,1302191,14171742,1440,18720,0,0,0,0,18720,1277224,731072,17495209,371956,13799786,0,0,0,0,0
318,1617876536608997945,5731813688328998444,142915,143990,38342,2873321,32201897,28655,372515,0,0,0,0,372515,25061023,9215360,69389943,10202296,21999601,0,0,0,0,0
319,11783616977204820698,6985039572837061153,298719,299794,42541,2699911,28013700,71881,934453,0,0,0,0,934453,62678291,19186816,112621259,24369644,3644056,0,0,0,0,0
320,6559492945288675383,5337011497229669821,68385,69460,40725,2922463,26356811,26253,341289,0,0,0,0,341289,22975719,4445440,56741158,10308571,16048240,0,0,0,0,0
321,12305242939273486517,15599086108363239615,133840,134915,41018,2762442,22839583,36112,469456,0,0,0,0,469456,31539144,8634560,65816747,14244087,8595496,0,0,0,0,0
322,12908446579899175636,3156590284762386376,58499,59574,40580,2915734,30714047,25114,326482,0,0,0,0,326482,21995792,3812736,59478889,9425897,21279570,8580,0,0,0,0
323,16901059007659922422,9734628091030769953,92487,93562,40054,2890788,30212884,24918,323934,0,0,0,0,323934,21817302,5987968,60948996,9265503,20947381,0,0,0,0,0
324,4922858970751481929,16126035374291535575,277244,278319,41734,2608370,26770029,60178,782314,0,0,0,0,782314,52487864,17812416,99720413,21458580,5311449,0,0,0,0,0
