frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
149,17324773251166613531,9946066183996860796,22219,23281,23844,2312952,30395235,4379,56927,0,0,0,0,56927,3877367,1489984,38099382,1228539,24885185,4281511,0,0,0,0
150,562156214216318010,245996296028465657,272795,273870,41959,3067128,62905609,69173,899249,0,0,0,0,899249,60421439,17527680,143963815,22850087,34929115,5126407,0,0,0,0
151,9961359178523252267,18309433531818418401,164980,166055,38196,3117551,54819817,45221,587873,0,0,0,0,587873,39527111,10627520,108130195,16442933,33477496,4899388,0,0,0,0
152,15648529573482083226,7851261184791914452,14571,15634,16719,1769425,22596977,2525,32825,0,0,0,0,32825,2238951,1000576,27622648,691743,18335031,3570203,0,0,0,0
153,5720364722347541976,15850302087332571123,123041,124116,40824,3110073,54043327,39102,508326,0,0,0,0,508326,34214856,7943424,99352504,14307176,34625578,5110573,0,0,0,0
154,1849194904166726695,626176201204369175,257310,258385,42541,3269750,63403574,72388,941044,0,0,0,0,941044,63229608,16536640,146482113,23236213,35038640,5128721,0,0,0,0
155,1710160193251210002,18142564493873951286,197759,198834,41534,3083214,56958850,49472,643136,0,0,0,0,643136,43256278,12725376,116065252,17011384,34824595,5122871,0,0,0,0
156,9689031059872497038,7085542128766261015,76472,77547,38813,3109923,48861904,26089,339157,0,0,0,0,339157,22863945,4963008,79837593,9899435,34000538,4961931,0,0,0,0
157,16465286939974686827,9697624342421021527,61230,62305,36861,3041825,43498065,15602,202826,0,0,0,0,202826,13715078,3987520,64279349,5441826,33158528,4897711,0,0,0,0
158,4411765945603959182,16782582044104339274,258395,259470,42365,3200625,62679682,68747,893711,0,0,0,0,893711,60055879,16606080,142584631,22539101,35011860,5128721,0,0,0,0
159,11070633886158185775,16971923361860351802,149664,150739,40976,3178467,55264417,42723,555399,0,0,0,0,555399,37370905,9647296,105502061,15478047,34674601,5111769,0,0,0,0
160,5918379027175537722,8468490517601503811,186103,187178,40795,3139853,57274529,48956,636428,0,0,0,0,636428,42799354,11979392,115233923,17561531,34622991,5090007,0,0,0,0
161,17073609758125032840,11398668048811166024,37703,38766,36472,3009336,42052062,12239,159107,0,0,0,0,159107,10783591,2481024,58362485,4051398,33019207,4981457,0,0,0,0
162,10020226892100438581,16432856621190969782,159818,160893,41737,3139354,57482503,50108,651404,0,0,0,0,651404,43812964,10297152,114773710,17481113,34878519,5122871,0,0,0,0
163,9526698960501645321,1013601231783566404,58677,59752,40816,3108520,51404535,32065,416845,0,0,0,0,416845,28085447,3824128,86463446,11674832,34628802,5100901,0,0,0,0
164,2533986941498802589,1500324027073107818,26850,27916,28434,2621674,33878416,4970,64610,0,0,0,0,64610,4408742,1786624,42723890,1173718,28153580,4551118,0,0,0,0
165,17485614095053154515,13111731989407934686,242725,243800,42045,3222186,62114767,65957,857441,0,0,0,0,857441,57621135,15603200,138603333,22039004,34947432,5128331,0,0,0,0
166,11103865399866589307,14558926658354674674,63196,64271,38912,3035968,47638136,22758,295854,0,0,0,0,295854,19963606,4113344,74789966,8588749,34035729,5013658,0,0,0,0
167,16623614656953444986,147268614842181855,45770,46834,40584,3135082,46359560,19728,256464,0,0,0,0,256464,17337684,2997376,69870286,6703281,34546798,5109481,0,0,0,0
168,17401659601693164384,16527813106031257436,253097,254172,42661,3176991,63703289,72804,946452,0,0,0,0,946452,63593452,16267008,146783401,23511163,35063535,5128591,0,0,0,0
169,11049669878503412000,16063820501820573719,217452,218527,42251,3209924,60588294,61018,793234,0,0,0,0,793234,53321996,13985728,131148193,20475598,34983975,5128721,0,0,0,0
170,8244986667504475031,10754805406405138243,91496,92571,40227,3060100,49069787,26757,347841,0,0,0,0,347841,23457031,5924544,81551689,9533095,34434699,5101993,0,0,0,0
171,1788616718346399265,13540069992716016993,27599,28672,27279,2701576,34549424,7501,97513,0,0,0,0,97513,6609005,1835008,45722292,2736903,27407718,4404803,0,0,0,0
172,12396976212410918861,15618144622985343343,46182,47253,37838,3067422,44886660,17302,224926,0,0,0,0,224926,15203006,3024192,66219118,6305754,33598032,4982874,0,0,0,0
173,16873111731406148719,17334438516627880203,200452,201527,41603,3138157,58844344,53780,699140,0,0,0,0,699140,47009976,12897728,121931808,18865756,34852441,5126147,0,0,0,0
174,4371287800040429725,13267493038963940101,215169,216244,41451,3151390,59163481,55551,722163,0,0,0,0,722163,48550151,13839616,124746089,19245980,34796034,5121467,0,0,0,0
175,8209346093335103303,2135189622880030305,185869,186944,41637,3223056,58183307,52474,682162,0,0,0,0,682162,45872476,11964416,119284892,18206994,34849906,5126407,0,0,0,0
176,14255313208860801240,647758609544441566,151123,152198,41036,3144287,55845140,44715,581295,0,0,0,0,581295,39107419,9740672,107878554,16027505,34699184,5118451,0,0,0,0
177,18351372482318773415,14408950029291211442,128557,129632,40043,3196734,50493976,31429,408577,0,0,0,0,408577,27525563,8296448,89552764,11013535,34369777,5110664,0,0,0,0
178,5333569916276211838,11512634652122347803,51621,52694,39796,3087436,46341516,19626,255138,0,0,0,0,255138,17242940,3372416,70084104,6922136,34328541,5090839,0,0,0,0
179,14839730370691303348,4932630096812509500,39009,40074,35825,3011282,42749434,14336,186368,0,0,0,0,186368,12606022,2564736,60967299,5184855,32734650,4829929,0,0,0,0
180,8494664764710398551,17639608183651404800,2418,3084,10062,581545,4870268,361,4693,0,0,0,0,4693,321061,197376,5980312,98488,3371303,1400477,0,0,0,0
181,8810377357959095360,18338137589035586239,104143,105218,40407,3153362,52558779,35271,458523,0,0,0,0,458523,30874545,6733952,93361045,12955800,34512504,5090475,0,0,0,0
182,13347861167049037999,9074521972228313027,34275,35341,34675,3008768,40620671,11016,143208,0,0,0,0,143208,9707204,2261824,55633142,3714165,32079437,4827069,0,0,0,0
183,3415214943306286275,13867494409271149955,206531,207606,41307,3137154,57562375,51080,664040,0,0,0,0,664040,44653804,13286784,118681424,17701476,34743163,5117736,0,0,0,0
184,1542034587360853647,15446538216244248719,136419,137494,41312,3168004,55657953,43798,569374,0,0,0,0,569374,38310870,8799616,105977755,15777164,34760505,5120284,0,0,0,0
185,7041236488380273089,13099322147041779053,47162,48237,39199,3131077,46216417,19454,252902,0,0,0,0,252902,17087772,3087168,69561633,7030010,34130161,5056246,0,0,0,0
186,6577698462137654446,8323917893503605736,166211,167286,41701,3175979,56778202,47434,616642,0,0,0,0,616642,41483468,10706304,112185654,16790098,34861957,5126147,0,0,0,0
187,11309444907707955184,16885509663951039723,11225,12267,14400,1459768,18931835,1794,23322,0,0,0,0,23322,1593514,785088,22784605,435630,15294968,3201237,0,0,0,0
188,9315095082053299105,14841345286983210089,67526,68601,38068,3079446,46172737,20448,265824,0,0,0,0,265824,17944706,4390464,71625421,7529886,33659197,4983654,0,0,0,0
189,10441608174670523033,11011808356648366107,33022,34085,33899,2835920,38884547,8782,114166,0,0,0,0,114166,7757412,2181440,51693218,2607787,31565274,4711486,0,0,0,0
190,3211213526803787105,10357062484345137113,120075,121150,38650,3075809,51060308,31341,407433,0,0,0,0,407433,27437527,7753600,89365894,12081368,33966751,5012189,0,0,0,0
191,5014579224550413418,10035172834949067400,213402,214477,41906,3182548,60472386,59732,776516,0,0,0,0,776516,52197184,13726528,129620552,20434466,34911773,5126147,0,0,0,0
192,6776110149503520123,7083752154176144988,197867,198942,31813,2809921,48302839,39308,511004,0,0,0,0,511004,34338668,12732288,98215529,13657137,30032951,4612751,0,0,0,0
193,7437459860575075213,4812051224455040954,52057,53132,38044,3001683,44572697,16495,214435,0,0,0,0,214435,14501669,3400448,65514541,5950893,33662525,4959279,0,0,0,0
194,6415209840824992977,10220443444804829316,138970,140045,40025,3151532,53627249,37735,490555,0,0,0,0,490555,33017335,8962880,98799021,14144481,34390746,5092022,0,0,0,0
195,13482969421180024189,1214149485844130102,272533,273608,42453,3218939,63426454,72046,936598,0,0,0,0,936598,62930400,17510912,147129158,23270793,35025575,5130086,0,0,0,0
196,9537082997228313597,15030035565446482472,71747,72822,41394,3152137,50994112,31047,403611,0,0,0,0,403611,27205919,4660608,86054170,11094447,34773518,5126147,0,0,0,0
197,10133171182378550604,5096247385397886315,96437,97512,41914,3161284,54675608,41897,544661,0,0,0,0,544661,36662483,6240768,100782057,14646944,34905793,5122871,0,0,0,0
198,4528660790043124283,11455974971819231587,162741,163816,34060,3010061,47719893,31778,413114,0,0,0,0,413114,27789424,10484224,89037662,11308544,31663216,4748133,0,0,0,0
199,16361428497044398582,11850576811592386646,161404,162479,40383,3052809,54757157,41564,540332,0,0,0,0,540332,36355410,10398656,104604415,15155751,34511659,5089747,0,0,0,0
200,14106406521528181157,7080199542366595564,225196,226271,41532,3227156,60776495,60900,791700,0,0,0,0,791700,53210170,14481344,131736697,20831304,34822268,5122923,0,0,0,0
201,8559632108082708792,8239291362840322027,61768,62843,41384,3106935,49820407,27981,363753,0,0,0,0,363753,24535641,4021952,81526319,9908964,34789027,5122416,0,0,0,0
202,10235639668083527071,7031333035478191959,177472,178547,41539,3168753,58848205,54110,703430,0,0,0,0,703430,47295950,11427008,120781455,18894304,34831030,5122871,0,0,0,0
203,17337525345261072769,15646881610595170101,239363,240438,41662,3114176,61786478,64669,840697,0,0,0,0,840697,56495777,15388032,136826125,21782683,34880924,5122871,0,0,0,0
204,12097651746612328543,17890773269218254257,181821,182896,41074,3137446,57081310,48002,624026,0,0,0,0,624026,41969798,11705344,113934972,17262934,34700913,5117463,0,0,0,0
205,16676085119046435535,15013072009483874525,37406,38471,37391,3078070,42373786,12496,162448,0,0,0,0,162448,11013704,2462144,58965095,4088500,33355868,4929418,0,0,0,0
206,10866156254071543518,9906318147215904968,36895,37962,34497,2914004,42539484,14725,191425,0,0,0,0,191425,12936807,2429568,60854360,5634226,32084052,4821206,0,0,0,0
207,2718174764656399564,16194098459066165315,23979,25042,25601,2510681,32302660,5512,71656,0,0,0,0,71656,4869930,1602688,41311560,1782326,26133458,4386876,0,0,0,0
208,3631052024434557855,11037040095423205855,235183,236258,41712,3184896,61265425,63080,820040,0,0,0,0,820040,55110432,15120512,134722977,21276424,34866585,5122416,0,0,0,0
209,11941522460368476046,13908194514457902498,41640,42703,39672,3058788,44818553,16249,211237,0,0,0,0,211237,14299727,2732992,64949732,5433766,34296093,5088694,0,0,0,0
210,6554022297751810779,7958197456281126054,128428,129503,39247,3141537,53011595,36210,470730,0,0,0,0,470730,31682404,8288192,96162975,13820456,34153626,5037513,0,0,0,0
211,15494444564763743065,9159752534916920504,38536,39598,35908,3039371,43501393,15659,203567,0,0,0,0,203567,13759187,2534272,62870131,5841082,32797310,4863001,0,0,0,0
212,16050511539404471018,12917268637136329653,253241,254316,42044,3154408,62183927,66241,861133,0,0,0,0,861133,57868395,16276224,139524998,22114638,34943142,5126147,0,0,0,0
213,11999199269000501034,12564442278715217772,120066,121141,40818,3100825,54033603,39225,509925,0,0,0,0,509925,34322613,7753024,99250883,14298505,34633105,5101993,0,0,0,0
214,4650961466378577745,3448202317708461514,254508,255583,41922,3184354,62541492,67376,875888,0,0,0,0,875888,58854952,16357312,140980032,22504820,34908341,5128331,0,0,0,0
215,11043087000247889422,8193957176541453851,29855,30919,30765,2850804,36706215,7313,95069,0,0,0,0,95069,6459921,1978816,48026521,2261025,29796949,4648241,0,0,0,0
216,2029444969724355239,488691689131975455,36549,37613,34543,2914383,41386852,12826,166738,0,0,0,0,166738,11283402,2407232,58026412,4660266,32064461,4662125,0,0,0,0
217,3225973761914549284,10655336118788066480,8094,9144,11937,1182701,15033746,1246,16198,0,0,0,0,16198,1107860,585216,17921460,297037,11893167,2843542,0,0,0,0
218,16492979534452021254,16543480866156719309,28475,29540,29714,2805128,35996909,7342,95446,0,0,0,0,95446,6480500,1890560,47202811,2378090,29054506,4564313,0,0,0,0
219,1569666368328568087,4867392230202029205,109506,110581,40765,3069488,53109979,36265,471445,0,0,0,0,471445,31743803,7077184,95041219,13393666,34613592,5102721,0,0,0,0
220,16398644608846298513,2701887606515983039,164236,165311,42047,3282546,57787197,50746,659698,0,0,0,0,659698,44371600,10579904,116063294,17723680,34934926,5128591,0,0,0,0
221,13586422869136880805,14556489882492421217,156727,157802,36647,3050925,48957220,31337,407381,0,0,0,0,407381,27420003,10099328,89564123,11109371,32953271,4894578,0,0,0,0
222,15902998009659084682,15454916156942906304,121880,122955,41346,3147386,55204929,42809,556517,0,0,0,0,556517,37450309,7869120,103713090,15308124,34773934,5122871,0,0,0,0
223,9666295597485576539,16764621473967624016,246816,247891,42002,3172558,61537697,64671,840723,0,0,0,0,840723,56500379,15865024,137117660,21479965,34929596,5128136,0,0,0,0
224,7678739181936081838,14415212288215739177,115278,116353,38356,3034880,46948486,24381,316953,0,0,0,0,316953,21373079,7446592,78841393,8092760,33819760,5035966,0,0,0,0
225,9432103679564050389,4980625184169988479,16843,17905,19167,1857565,24682255,2606,33878,0,0,0,0,33878,2316834,1145920,30021741,547690,20437729,3696836,0,0,0,0
226,3446449457893232143,8986253718803070587,268,268,4543,0,0,0,0,0,0,0,0,0,0,17152,21695,0,0,0,0,0,0,0
227,15691641590656322157,8749229263130505845,46839,47914,39192,2981828,45817135,18730,243490,0,0,0,0,243490,16456804,3066496,68361455,6636006,34125468,5055661,0,0,0,0
228,9319254158117973237,903519986942246539,48095,49161,38463,2969458,44862597,16858,219154,0,0,0,0,219154,14821014,3146304,65837836,5997667,33850544,5014386,0,0,0,0
229,16336949934302145361,8316609961820954889,40528,41602,38147,2941076,43706208,14646,190398,0,0,0,0,190398,12892178,2662528,62240137,4975126,33722221,5008861,0,0,0,0
230,3281250192952145694,7195235229999917580,6108,7124,11119,884798,12788009,977,12701,0,0,0,0,12701,869271,455936,15009133,228475,9882691,2676843,0,0,0,0
231,8924819577034230883,13825481932254482092,34730,35792,35218,2922226,40552317,10418,135434,0,0,0,0,135434,9190246,2290688,54990695,3295136,32427252,4829929,0,0,0,0
232,11915416379263865831,384949111756493540,79889,80964,37409,3041436,48982505,26666,346658,0,0,0,0,346658,23356424,5181696,80599470,10508056,33524621,4949828,0,0,0,0
233,9653649054807012619,16885251415535719908,19760,20823,21245,2201401,29164980,5829,75777,0,0,0,0,75777,5131035,1332672,37851333,2321605,22842898,4000477,0,0,0,0
234,3138041299098866087,15849417364265759712,226514,227589,42628,3157094,62368358,68313,888069,0,0,0,0,888069,59681375,14565696,139815151,22184825,35053577,5129956,0,0,0,0
235,16753188377842897000,2728433029987132875,120857,121932,41746,3099525,55687138,44754,581802,0,0,0,0,581802,39149162,7803648,105781219,15693899,34867287,5125952,0,0,0,0
236,3328286086532902559,12971464107881059143,34909,35980,33730,2887461,41439658,13237,172081,0,0,0,0,172081,11635429,2302720,58298998,4969549,31614700,4855409,0,0,0,0
237,9275925105439090895,3372680258924738339,291,291,5495,0,0,0,0,0,0,0,0,0,0,18624,24119,0,0,0,0,0,0,0
238,8193784623427691163,7115968522621564155,128141,129216,40934,3120543,54715024,40808,530504,0,0,0,0,530504,35702914,8269824,101849239,14928433,34675303,5111288,0,0,0,0
239,1768736439080339367,10558052210428153711,231404,232479,42115,3239400,61703720,64221,834873,0,0,0,0,834873,56109677,14878656,135973568,21620612,34954777,5128331,0,0,0,0
240,6674779126626003031,13768328417642704931,3406,4267,8650,647753,7286214,515,6695,0,0,0,0,6695,458367,273088,8674072,131950,5174468,1979796,0,0,0,0
241,2122288897910369108,3299237890854922676,171217,172292,41831,3089586,57787730,51171,665223,0,0,0,0,665223,44739877,11026688,116685712,17764617,34896966,5126147,0,0,0,0
242,10099787963837597941,10339124551659812454,10429,11490,13133,1374252,18008224,1642,21346,0,0,0,0,21346,1458730,735360,21589699,404209,14538953,3065062,0,0,0,0
243,8346121696495311219,3171813825948000322,108559,109634,40238,3098026,52841724,35483,461279,0,0,0,0,461279,31057949,7016576,94054513,13282828,34468057,5090839,0,0,0,0
244,1084359330546719196,18128718178225437009,6359,7414,9044,1007477,12297337,1086,14118,0,0,0,0,14118,963820,474496,14752174,308295,9431422,2557620,0,0,0,0
245,8883599725883024343,11002074877562057161,103037,104112,38047,3116723,48397310,26334,342342,0,0,0,0,342342,23071672,6663168,81286920,9716408,33698028,4982874,0,0,0,0
246,4008051880738627984,14459588898743519670,239508,240583,42113,3089563,60670155,60586,787618,0,0,0,0,787618,52943618,15397312,132142761,20587255,34957156,5125744,0,0,0,0
247,15728654742979675289,13250174869641725996,274,274,5179,0,0,0,0,0,0,0,0,0,0,17536,22715,0,0,0,0,0,0,0
248,15816593517690241029,2800977842562213134,65587,66662,39874,3123462,48933118,25744,334672,0,0,0,0,334672,22572082,4266368,78934904,9481446,34350771,5100901,0,0,0,0
249,2208128961106589188,2606118932714617657,48111,49186,38802,3180823,45922552,18933,246129,0,0,0,0,246129,16630289,3147904,68920370,6896201,33990853,5035498,0,0,0,0
250,4857330096602240005,12159453612858042431,86967,88042,40467,3113467,51658529,32803,426439,0,0,0,0,426439,28725905,5634688,89173056,12011662,34536294,5110573,2560,0,0,0
251,4665043783636201592,13017211699510722420,107473,108548,41125,3193167,53472744,37193,483509,0,0,0,0,483509,32555679,6947072,96209787,13648713,34712275,5111756,0,0,0,0
252,15999134343165671571,5632230250015511560,163399,164474,40412,3114161,55721016,43657,567541,0,0,0,0,567541,38179869,10526336,107581794,16080051,34530756,5110209,0,0,0,0
253,7701222915981079604,3293954715358315015,28233,29296,29477,2858849,36178922,7755,100815,0,0,0,0,100815,6839183,1874944,47781375,2667405,28906046,4605471,0,0,0,0
254,13464825739442186896,8246058021133902604,19418,20482,21622,2149281,27398501,3177,41301,0,0,0,0,41301,2820987,1310848,33701239,735228,22690720,3972553,0,0,0,0
255,3203300778566748,5785492379367987015,88103,89178,41865,3193161,52168714,34477,448201,0,0,0,0,448201,30199117,5707392,91310249,12142195,34898643,5127876,0,0,0,0
256,3770740330407608811,11593671424157495591,305730,306805,42580,3184020,65127335,78447,1019811,0,0,0,0,1019811,68507257,19635520,156496712,24950601,35050327,5126407,0,0,0,0
257,1641173139798643780,1506785141273938096,26249,27311,27513,2714021,33675395,5766,74958,0,0,0,0,74958,5099042,1747904,43263875,1722890,27550211,4402294,0,0,0,0
258,811613262287202028,11955019994029081051,52575,53640,40783,3088923,47749611,22756,295828,0,0,0,0,295828,19977802,3432960,74290079,8010639,34616556,5122416,0,0,0,0
259,14740668173646600279,13309537726384659135,40860,41923,39244,3009325,43516252,13857,180141,0,0,0,0,180141,12213695,2683072,61461588,4338841,34101860,5075551,0,0,0,0
260,17579750161965797524,11361670073991240008,70434,71509,40416,3078762,49605465,27163,353119,0,0,0,0,353119,23812139,4576576,81113358,10012379,34502247,5090839,0,0,0,0
261,5236397370953051573,5412380164025586366,134948,136023,40482,3240708,53266070,37168,483184,0,0,0,0,483184,32528210,8705472,97780942,13629447,34528195,5108428,0,0,0,0
262,11221765615242657808,17661698930903386837,197304,198379,41302,3123451,58212089,51750,672750,0,0,0,0,672750,45238232,12696256,119311330,18323058,34766615,5122416,0,0,0,0
263,12974079008421453896,1948296800377661150,136839,137914,41407,3015938,55012061,42258,549354,0,0,0,0,549354,36971376,8826496,103867278,15092337,34801533,5118191,0,0,0,0
264,1071668844152723214,1208113928173894247,157149,158224,40149,3137818,51073815,34061,442793,0,0,0,0,442793,29818165,10126336,94196283,11600134,34399690,5073991,0,0,0,0
265,13779499061222273634,1863435658318004686,53268,54343,38736,3089792,47242195,22142,287846,0,0,0,0,287846,19425744,3477952,73274419,8258328,33947173,5036694,0,0,0,0
266,15638715964544010036,2977539012741993297,43270,44345,39078,2999396,44093803,15057,195741,0,0,0,0,195741,13257959,2838080,63228316,4955275,34050341,5088187,0,0,0,0
267,3057382260254830443,11747293076854846449,222721,223796,41765,3176828,59572032,56533,734929,0,0,0,0,734929,49409347,14322944,126522916,19578104,34866052,5127876,0,0,0,0
268,8870918298014257224,18051224744993120782,137439,138514,41025,3100376,54705807,40500,526500,0,0,0,0,526500,35435894,8864896,102147998,14885650,34698014,5122143,0,0,0,0
269,18402386574753259472,17570283876732710525,31492,32554,31640,2862021,38625691,9933,129129,0,0,0,0,129129,8746309,2083456,52349117,3605836,30313374,4706481,0,0,0,0
270,15343315987897393952,7370458862223200914,2534,3157,14234,594914,5415878,380,4940,0,0,0,0,4940,338390,202048,6565464,96005,3580733,1739140,0,0,0,0
271,5538621780933029553,2950211366301047372,75675,76750,38174,3084264,48210357,24535,318955,0,0,0,0,318955,21506277,4912000,77751072,9416511,33806552,4987294,0,0,0,0
272,16521342504569641678,5343561646653188817,41335,42409,38038,3044685,43887259,15050,195650,0,0,0,0,195650,13243958,2714176,62928116,5214261,33661264,5011734,0,0,0,0
273,13522933415267144956,10911863746326494106,78996,80071,40339,3139744,49809968,27354,355602,0,0,0,0,355602,23978266,5124544,82092861,10241309,34491288,5077371,0,0,0,0
274,12496714450401978767,322205922198901594,135888,136963,37391,3094492,50897652,33253,432289,0,0,0,0,432289,29093285,8765632,91888452,12627329,33343765,4926558,0,0,0,0
275,15262024628088753753,5631166383217236024,35350,36413,36148,3016048,40297920,9316,121108,0,0,0,0,121108,8235968,2330432,53916516,2608658,32733571,4955691,0,0,0,0
276,6817758444646984927,7814173076904230168,35224,36295,32662,2925002,40238094,12056,156728,0,0,0,0,156728,10602462,2322880,56121100,4550598,31022030,4665466,0,0,0,0
277,13154974048115677183,3711724961475808256,139714,140789,41646,3101638,56398732,46942,610246,0,0,0,0,610246,41053480,9010496,109605992,16425864,34847904,5124964,0,0,0,0
278,2603540668350167723,9329798190077736508,75749,76824,38856,3081985,44854472,17840,231920,0,0,0,0,231920,15680184,4916736,68572233,5801549,33975552,5077371,0,0,0,0
279,2713645569300799418,1724545345550310877,24679,25743,26195,2522575,32194006,4928,64064,0,0,0,0,64064,4363398,1647552,40753726,1365507,26558896,4269603,0,0,0,0
280,1397327276398224185,13931963019850612491,231263,232338,41999,3189334,60783970,61106,794378,0,0,0,0,794378,53395316,14869632,132280251,20721298,34934406,5128266,0,0,0,0
281,2766562979623221596,17310199523892426500,172,172,3209,0,0,0,0,0,0,0,0,0,0,11008,14217,0,0,0,0,0,0,0
282,3740357793740193724,11127915756620121507,46819,47894,39912,3091011,45871436,18579,241527,0,0,0,0,241527,16331965,3065216,68399540,6489119,34291582,5090735,0,0,0,0
283,10845892320993320138,10095491693303702698,228505,229580,40388,3099586,57652777,51665,671645,0,0,0,0,671645,45154707,14693120,120640578,18090124,34487570,5075083,0,0,0,0
284,7620709682983035298,8671651747174168995,157123,158198,41383,3069036,56653740,46680,606840,0,0,0,0,606840,40821950,10124672,110710781,16758456,34777093,5118191,0,0,0,0
285,18420680668191183962,2190245066011824058,217041,218116,42216,3268074,60544146,60867,791271,0,0,0,0,791271,53190423,13959424,131004283,20437547,34980192,5126407,0,0,0,0
286,2325670906741872318,2932370390555099679,50720,51787,39028,3073813,46728123,20671,268723,0,0,0,0,268723,18145413,3314368,71300745,7639320,34055697,5033106,0,0,0,0
287,5357299776179764107,3920371048730631983,230407,231482,42510,3189092,62427794,67900,882700,0,0,0,0,882700,59320326,14814848,139794570,22262019,35035689,5130086,0,0,0,0
288,15309077097523702307,3848686530299140951,118849,119924,41003,3119697,54130921,40154,522002,0,0,0,0,522002,35133826,7675136,100100583,14337882,34675576,5117463,0,0,0,0
289,6687752009926031224,14342466247756464436,238851,239926,42185,3164497,60853260,61111,794443,0,0,0,0,794443,53401491,15355264,132816697,20760350,34966958,5125952,0,0,0,0
290,16741065566866901963,17290245346803647884,286858,287933,42398,3168603,64599509,76135,989755,0,0,0,0,989755,66491087,18427712,152729309,24450465,35020453,5128591,0,0,0,0
291,7248189349028393822,15737116640884721357,93560,94635,40318,3188015,51789803,32775,426075,0,0,0,0,426075,28699853,6056640,89774629,12189944,34509020,5090839,0,0,0,0
292,9704385120430894647,6031114413898164429,215469,216544,42285,3211025,60650564,60830,790790,0,0,0,0,790790,53158300,13858816,130920990,20532993,34991424,5126147,0,0,0,0
293,3844575062029217760,9170219803539385634,76375,77450,40051,3052021,49882703,28277,367601,0,0,0,0,367601,24779547,4956800,82711122,10385505,34406359,5090839,0,0,0,0
294,6776863253534648972,10435877813941030881,31726,32790,32883,2825623,37833744,7604,98852,0,0,0,0,98852,6725394,2098560,49516204,2112721,31011682,4709341,0,0,0,0
295,15558819834572950855,14218941868678451109,45866,46941,39259,3133199,46408271,19908,258804,0,0,0,0,258804,17482686,3004224,70067639,7271823,34123882,5012566,0,0,0,0
296,14098591494167229446,5989376415264597264,55486,56561,38156,3097348,46912437,21629,281177,0,0,0,0,281177,18973721,3619904,72641566,8219185,33732049,4961203,0,0,0,0
297,16684938710822976118,17257975781106190901,180004,181079,40818,3180331,56292691,45217,587821,0,0,0,0,587821,39542113,11589056,110645009,16556592,34632923,5103176,0,0,0,0
298,13863884631187765155,16158584587142630905,287341,288416,41945,3168395,62852933,68557,891241,0,0,0,0,891241,59884253,18458624,144406150,22807668,34918858,5126407,0,0,0,0
299,1143358531381596915,5261741016097000221,208018,209093,41948,3140536,59673276,57224,743912,0,0,0,0,743912,50013548,13381952,126251260,19624345,34923616,5125315,0,0,0,0
300,16983893493988057144,10547037379531117094,52152,53218,40153,3125636,47284913,21705,282165,0,0,0,0,282165,19056609,3405952,72913263,7742748,34440172,5101993,0,0,0,0
301,1724518686776498143,12345625233637673278,164427,165502,41226,3086412,56771884,47595,618735,0,0,0,0,618735,41617329,10592128,112108979,16905811,34748974,5117099,0,0,0,0
302,8538896548090692507,11476233216775073514,255400,256475,41824,3053441,61769292,64402,837226,0,0,0,0,837226,56263610,16414400,137542567,21756735,34887333,5125224,0,0,0,0
303,5414849337552919299,3999666577308628726,178555,179630,41890,3246977,58335654,52076,676988,0,0,0,0,676988,45528782,11496320,118649623,18307289,34901958,5126407,0,0,0,0
304,5753652621297339322,3915965014802840203,114374,115449,40717,2977456,54230072,40220,522860,0,0,0,0,522860,35189076,7388736,99826057,14484275,34628061,5117736,0,0,0,0
305,13959956551240721426,3741425696857813882,13618,14681,15938,1580498,21709103,2252,29276,0,0,0,0,29276,1998750,939584,26243873,570466,17656093,3482544,0,0,0,0
306,5951885681511492754,6542502912826058247,165680,166755,41979,3147794,58110741,52262,679406,0,0,0,0,679406,45692400,10672320,117665234,18048537,34933613,5128591,0,0,0,0
307,14096157529361104145,6569635787287180949,212748,213823,40189,3138544,56793165,49051,637663,0,0,0,0,637663,42875859,13684672,116532429,17287153,34429369,5076643,0,0,0,0
308,10995625614851936462,6950738094732830728,61290,62365,40071,3108264,48454900,24381,316953,0,0,0,0,316953,21386339,3991360,76980934,8941582,34422843,5090475,0,0,0,0
309,2482182704636653382,10104693727598757017,170461,171536,41092,3165989,57331690,48538,630994,0,0,0,0,630994,42437616,10978304,113954691,17504435,34715694,5111561,0,0,0,0
310,5441177358497796648,13954766467866216378,51012,52087,40574,3145152,47722454,22680,294840,0,0,0,0,294840,19909578,3333568,74151326,8057023,34543015,5122416,0,0,0,0
311,10594619803076971035,9119474583077129898,45521,46583,38776,3076434,45112158,17124,222612,0,0,0,0,222612,15054988,2981312,66263668,6133881,33965256,5013021,0,0,0,0
312,6087995028302807018,7880013623741571835,195793,196868,42079,3109597,59697677,57384,745992,0,0,0,0,745992,50154364,12599552,125603269,19623032,34946184,5128461,0,0,0,0
313,13157498791441590363,15424292367306605315,123101,124176,40007,3130136,53171781,36198,470574,0,0,0,0,470574,31678842,7947264,95968030,13673673,34396115,5101993,0,0,0,0
